PERIODO;AMBITO;GERENCIA;TRAMOS_EDAD;SEXO;TIPO;ORD_CAT;GRUPO;CAT;ESPECIALIDAD;REGIMEN;VINCULACION;AÑO_FORM;TOTAL_EFECTIVOS;DESTINO ACTIVIDAD;TIPO_ESPECIALDAD;CENTRO_GESTOR
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. GESTION Y SERVICIOS;473;A1;P.T. TITULADO SUPERIOR SERVICIO MEDICO O  INVESTIGACION;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. GESTION Y SERVICIOS;490;A1;TECNICO SUP. SISTEMAS Y TEC. DE LA INFORMACION;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. GESTION Y SERVICIOS;520;A2;G. DE GESTION DE LA F.A.;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. GESTION Y SERVICIOS;600;A2;TRABAJADOR SOCIAL;;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. GESTION Y SERVICIOS;700;C1;G. ADMINISTRATIVO;;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;FIJO;;36;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;FIJO;;17;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;INTERINO POR VACANTE;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. GESTION Y SERVICIOS;1230;E;LIMPIADORA;;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. GESTION Y SERVICIOS;1230;E;LIMPIADORA;;ESTATUTARIO;INTERINO POR VACANTE;;11;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. GESTION Y SERVICIOS;1255;E;PERSONAL AUXILIAR DE SERVICIOS;;LABORAL;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. PROFESIONAL;61;C1;T.S. ANATOMIA PATOLOGICA;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. PROFESIONAL;61;C1;T.S. ANATOMIA PATOLOGICA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. PROFESIONAL;62;C1;T.S. LABORATORIO;;ESTATUTARIO;FIJO;;12;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. PROFESIONAL;62;C1;T.S. LABORATORIO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. PROFESIONAL;64;C1;T.S. IMAGEN PARA EL DIAGNOSTICO Y MEDICINA NUCLEAR;;ESTATUTARIO;FIJO;;15;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. PROFESIONAL;64;C1;T.S. IMAGEN PARA EL DIAGNOSTICO Y MEDICINA NUCLEAR;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;FIJO;;38;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;INTERINO POR VACANTE;;26;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;RESTO DE INTERINOS;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. PROFESIONAL;72;C2;TECNICO MEDIO SANITARIO EN FARMACIA;;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANALISIS CLINICOS;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANATOMIA PATOLOGICA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANESTESIOLOGIA Y REANIMACION;ESTATUTARIO;FIJO;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANESTESIOLOGIA Y REANIMACION;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;HEMATOLOGIA Y HEMOTERAPIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;HEMATOLOGIA Y HEMOTERAPIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA NUCLEAR;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA NUCLEAR;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;RADIODIAGNOSTICO;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CARDIOLOGIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;GERIATRIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;GERIATRIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA INTENSIVA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA INTENSIVA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA INTERNA;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;NEUMOLOGIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;NEUROLOGIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;PEDIATRIA Y SUS AREAS ESPECIFICAS;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;PSIQUIATRIA;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA GENERAL Y DEL APARATO DIGESTIVO;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA GENERAL Y DEL APARATO DIGESTIVO;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA ORTOPEDICA Y TRAUMATOLOGIA;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA PLASTICA, ESTETICA Y REPARADORA;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA TORACICA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;NEUROCIRUGIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OBSTETRICIA Y GINECOLOGIA;ESTATUTARIO;FIJO;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;2;A1;MEDICO DE URGENCIA HOSPITALARIA;MEDICINA FAMILIAR Y COMUNITARIA;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;2;A1;MEDICO DE URGENCIA HOSPITALARIA;MEDICINA INTERNA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;21;A2;ENFERMERO/A ESPECIALISTA OBSTETRICO GINECOLOGICO (MATRONA);;ESTATUTARIO;FIJO;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;22;A2;ENFERMERO/A ESPECIALISTA EN SALUD MENTAL;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;25;A2;ENFERMERO/A ESPECIALISTA PEDIATRICA;;ESTATUTARIO;FIJO;;5;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;25;A2;ENFERMERO/A ESPECIALISTA PEDIATRICA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;FIJO;;45;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;INTERINO POR VACANTE;;9;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;45;A2;FISIOTERAPEUTA;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;50 - 54;M;P. SANITARIO FORM. UNIVERSITARIA;46;A2;TERAPEUTA OCUPACIONAL;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. GESTION Y SERVICIOS;450;A1;G. TECNICO DE LA F.A.;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. GESTION Y SERVICIOS;520;A2;G. DE GESTION DE LA F.A.;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. GESTION Y SERVICIOS;630;C1;CONTROLADOR DE SUMINISTROS;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. GESTION Y SERVICIOS;860;C2;ALBAÑIL;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. GESTION Y SERVICIOS;950;C2;CARPINTERO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. GESTION Y SERVICIOS;990;C2;ELECTRICISTA;;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;FIJO;;5;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITAL ZENDAL;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. GESTION Y SERVICIOS;1080;C2;MECANICO;;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;FIJO;;16;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. GESTION Y SERVICIOS;1240;E;PEON;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. GESTION Y SERVICIOS;1255;E;PERSONAL AUXILIAR DE SERVICIOS;;LABORAL;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. PROFESIONAL;62;C1;T.S. LABORATORIO;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. PROFESIONAL;64;C1;T.S. IMAGEN PARA EL DIAGNOSTICO Y MEDICINA NUCLEAR;;ESTATUTARIO;FIJO;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;FIJO;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;HEMATOLOGIA Y HEMOTERAPIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MICROBIOLOGIA Y PARASITOLOGIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;RADIODIAGNOSTICO;ESTATUTARIO;FIJO;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;GERIATRIA;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA DEL TRABAJO;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA INTENSIVA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA INTERNA;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;NEFROLOGIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ONCOLOGIA MEDICA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ONCOLOGIA MEDICA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. DE GETAFE;55 - 59;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;PEDIATRIA Y SUS AREAS ESPECIFICAS;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188213
