SECUENCIA;COD_AREA;DENOMINACION_AREA;COD_ORGANO_DIRECTIVO;DENOMINACION_ORGANO_DIRECTIVO;COD_GRUPO_PERSONAL;DESC__GRUPO_PERSONAL;COD_GRUPO_TITULACION;DESC_GRUPO_TITULACION;COD_CATEGORIA;DESC_CATEGORIA;COD_SEXO;DESC_SEXO;RANGO_EDAD;TOTAL_PERSONAS;MES_DATOS;ANIO_DATOS;FX_CARGA;FX_DATOS_INI;FX_DATOS_FIN
"8929";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"L";"Laboral Fijo";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC03";"ADMINISTRATIVO 2";"H";"Hombre";"45 - 49";2;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8930";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A600";"TECNICO ADMINISTRACION GENERAL                              ";"H";"Hombre";"65 - 69";1;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8931";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B002";"GRUPO A2 OTRAS ADMINISTRACIONES                             ";"H";"Hombre";"65 - 69";1;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8932";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"M";"Mujer";"55 - 59";1;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8933";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"H";"Hombre";"45 - 49";5;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8934";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B070";"TECNICO DE GESTION                                          ";"M";"Mujer";"55 - 59";2;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8935";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B070";"TECNICO DE GESTION                                          ";"H";"Hombre";"55 - 59";2;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8936";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C005";"ADMINISTRATIVO                                              ";"M";"Mujer";"55 - 59";4;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8937";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"40 - 44";2;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8938";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"45 - 49";13;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8939";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"50 - 54";2;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8940";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"H";"Hombre";"40 - 44";2;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8941";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8942";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D065";"OFICIAL EDIFICIOS Y DEPENDENCIAS                            ";"H";"Hombre";"55 - 59";1;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8943";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A600";"TECNICO ADMINISTRACION GENERAL                              ";"M";"Mujer";"40 - 44";3;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8944";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A600";"TECNICO ADMINISTRACION GENERAL                              ";"M";"Mujer";"45 - 49";5;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8945";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A645";"ARQUITECTO SUPERIOR                                         ";"M";"Mujer";"45 - 49";2;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8946";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A645";"ARQUITECTO SUPERIOR                                         ";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8947";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A660";"INGENIERO SUPERIOR                                          ";"H";"Hombre";"60 - 64";1;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8948";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"M";"Mujer";"40 - 44";2;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8949";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"M";"Mujer";"45 - 49";8;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8950";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"M";"Mujer";"50 - 54";3;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8951";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"H";"Hombre";"40 - 44";1;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8952";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"H";"Hombre";"50 - 54";2;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8953";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"H";"Hombre";"60 - 64";1;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8954";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"M";"Mujer";"45 - 49";3;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8955";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"M";"Mujer";"50 - 54";3;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8956";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"H";"Hombre";"60 - 64";5;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8957";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B070";"TECNICO DE GESTION                                          ";"M";"Mujer";"65 - 69";1;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8958";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"60 - 64";4;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
"8959";"10205550";"Agencia de Actividades                                                          ";"10205551";"Gerencia de Agencia de Actividades                                              ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D100";"OFICIAL MECANICO CONDUCTOR                                  ";"H";"Hombre";"50 - 54";3;1;2023;"2023-02-03 08:00:19.32";"2023-02-01";"2023-02-01"
